	file_name	file_path	datetime_original	gps_latitude	gps_longitude	gps_altitude
857	IMG_4596.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4596.JPG	2018:09:02 15:50:37	(39.0, 47.0, 50.85)	(19.0, 48.0, 59.89)	4.931972789115647
858	IMG_4597.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4597.JPG	2018:09:02 19:43:39	(39.0, 47.0, 50.15)	(19.0, 48.0, 59.46)	4.1938131313131315
859	IMG_4598.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4598.JPG	2018:09:02 19:43:53	(39.0, 47.0, 50.85)	(19.0, 48.0, 59.43)	5.453273998728545
860	IMG_4599.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4599.JPG	2018:09:02 19:44:26	(39.0, 47.0, 50.67)	(19.0, 48.0, 59.66)	1.8246118458884417
861	IMG_4600.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4600.JPG	2018:09:02 19:46:55	(39.0, 47.0, 50.74)	(19.0, 48.0, 59.65)	2.203584229390681
862	IMG_4601.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4601.JPG	2018:09:02 19:47:10	(39.0, 47.0, 50.74)	(19.0, 48.0, 59.65)	1.9714209401709402
863	IMG_4602.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4602.JPG	2018:09:02 19:47:10	(39.0, 47.0, 50.74)	(19.0, 48.0, 59.65)	1.9714208681585332
864	IMG_4603.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4603.JPG	2018:09:02 19:53:38	(39.0, 47.0, 50.85)	(19.0, 48.0, 59.23)	5.141201264488935
865	IMG_4604.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4604.JPG	2018:09:02 19:53:41	(39.0, 47.0, 50.69)	(19.0, 48.0, 59.43)	5.055995773903856
866	IMG_4605.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4605.JPG	2018:09:02 19:56:03	(39.0, 47.0, 50.7)	(19.0, 48.0, 59.82)	2.645534729878721
867	IMG_4606.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4606.JPG	2018:09:02 20:02:02	(39.0, 47.0, 50.8)	(19.0, 48.0, 59.44)	2.027431421446384
